S.NO,Unnamed: 0,Plugin,CVE,CVSS V3 Vector,Severity,IP Address,Protocol,Port,Plugin Name,Synopsis,Description,Solution,See Also,MAC Address,Exploit?,DNS Name,NetBIOS Name,Risk Factor,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Exploit Ease,Plugin Modification Date,Exploit Frameworks,Check Type,Version,Lab name,BU
1112,1112,65821,"CVE-2013-2566,CVE-2015-2808",AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:X/RC:C,Medium,172.168.20.13,TCP,3389,SSL RC4 Cipher Suites Supported (Bar Mitzvah),The remote service supports the use of the RC4 cipher.,"The remote host supports the use of RC4 in one or more cipher suites.
The RC4 cipher is flawed in its generation of a pseudo-random stream of bytes so that a wide variety of small biases are introduced into the stream, decreasing its randomness.

If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an attacker is able to obtain many (i.e., tens of millions) ciphertexts, the attacker may be able to derive the plaintext.","Reconfigure the affected application, if possible, to avoid use of RC4 ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser and web server support.","https://www.rc4nomore.com/
http://www.nessus.org/u?ac7327a0
http://cr.yp.to/talks/2013.03.12/slides.pdf
http://www.isg.rhul.ac.uk/tls/
https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf",14:39:82:10:c3:c7,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,5.9,3.7,"Mar 12, 2013 12:00:00 IST",,"Apr 5, 2013 12:00:00 IST",No known exploits are available,"Feb 3, 2021 12:00:00 IST",,remote,1.21,Lab2,BU1
1113,1113,66334,,,Info,172.168.20.13,TCP,0,Patch Report,The remote host is missing several patches.,"The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin, it will always run and cannot be disabled.",Install the patches listed below.,,ac:6a:9f:bf:60:62,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jul 8, 2013 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,combined,1.284,Lab2,BU1
1114,1114,69482,,,Info,172.168.20.13,TCP,1433,Microsoft SQL Server STARTTLS Support,The remote service supports encrypting traffic.,The remote Microsoft SQL Server service supports the use of encryption initiated during pre-login to switch from a cleartext to an encrypted communications channel.,,https://msdn.microsoft.com/en-us/library/dd304523.aspx,d0:58:c7:bd:a5:68,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jul 4, 2013 12:00:00 IST",,"Apr 11, 2022 12:00:00 IST",,remote,1.15,Lab2,BU1
1115,1115,69551,,,Low,172.168.20.13,TCP,1433,SSL Certificate Chain Contains RSA Keys Less Than 2048 bits,The X.509 certificate chain used by this service contains certificates with RSA keys shorter than 2048 bits.,"At least one of the X.509 certificates sent by the remote host has a key that is shorter than 2048 bits. According to industry standards set by the Certification Authority/Browser (CA/B) Forum, certificates issued after January 1, 2014 must be at least 2048 bits.

Some browser SSL implementations may reject keys less than 2048 bits after January 1, 2014. Additionally, some SSL certificate vendors may revoke certificates less than 2048 bits before January 1, 2014.

Note that Nessus will not flag root certificates with RSA keys less than 2048 bits if they were issued prior to December 31, 2010, as the standard considers them exempt.","Replace the certificate in the chain with the RSA key less than 2048 bits in length with a longer key, and reissue any certificates signed by the old certificate.",https://www.cabforum.org/wp-content/uploads/Baseline_Requirements_V1.pdf,1b:93:dc:c4:08:bb,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Low,,,,,,"Sep 3, 2013 12:00:00 IST",,"Nov 15, 2018 12:00:00 IST",,remote,1.4,Lab2,BU1
1116,1116,70544,,,Info,172.168.20.13,TCP,443,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",97:16:23:85:48:39,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1117,1117,70544,,,Info,172.168.20.13,TCP,636,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",58:4f:dd:a8:0c:ba,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1118,1118,70544,,,Info,172.168.20.13,TCP,1433,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",7e:86:8b:b7:98:e6,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1119,1119,70544,,,Info,172.168.20.13,TCP,1514,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",0c:b2:c8:fb:79:24,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1120,1120,70544,,,Info,172.168.20.13,TCP,3389,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",89:1b:33:3f:28:da,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1121,1121,70544,,,Info,172.168.20.13,TCP,9443,SSL Cipher Block Chaining Cipher Suites Supported,"The remote service supports the use of SSL Cipher Block Chaining ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher Block Chaining (CBC) mode.  These cipher suites offer additional security over Electronic Codebook (ECB) mode, but have the potential to leak information if used improperly.",,"https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt",b6:ba:0b:21:eb:d1,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 22, 2013 12:00:00 IST",,"Feb 3, 2021 12:00:00 IST",,remote,1.3,Lab2,BU1
1122,1122,73756,,AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,Critical,172.168.20.13,TCP,1433,Microsoft SQL Server Unsupported Version Detection (remote check),An unsupported version of a database server is running on the remote host.,"According to its self-reported version number, the installation of Microsoft SQL Server on the remote host is no longer supported.

Lack of support implies that no new security patches for the product will be released by the vendor. As a result, it is likely to contain security vulnerabilities.",Upgrade to a version of Microsoft SQL Server that is currently supported.,http://www.nessus.org/u?d4418a57,ec:1c:4c:6f:81:41,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Critical,10,10,,,,"Apr 29, 2014 12:00:00 IST",,"Nov 15, 2024 12:00:00 IST",,remote,1.27,Lab2,BU1
1123,1123,78479,CVE-2014-3566,AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:N/A:N/E:P/RL:O/RC:C,Low,172.168.20.13,TCP,1433,SSLv3 Padding Oracle On Downgraded Legacy Encryption Vulnerability (POODLE),It is possible to obtain sensitive information from the remote host with SSL/TLS-enabled services.,"The remote host is affected by a man-in-the-middle (MitM) information disclosure vulnerability known as POODLE. The vulnerability is due to the way SSL 3.0 handles padding bytes when decrypting messages encrypted using block ciphers in cipher block chaining (CBC) mode.
MitM attackers can decrypt a selected byte of a cipher text in as few as 256 tries if they are able to force a victim application to repeatedly send the same data over newly created SSL 3.0 connections.

As long as a client and service both support SSLv3, a connection can be 'rolled back' to SSLv3, even if TLSv1 or newer is supported by the client and service.

The TLS Fallback SCSV mechanism prevents 'version rollback' attacks without impacting legacy clients; however, it can only protect connections when the client and service support the mechanism. Sites that cannot disable SSLv3 immediately should enable this mechanism.

This is a vulnerability in the SSLv3 specification, not in any particular SSL implementation. Disabling SSLv3 is the only way to completely mitigate the vulnerability.","Disable SSLv3.

Services that must support SSLv3 should enable the TLS Fallback SCSV mechanism until SSLv3 can be disabled.","https://www.imperialviolet.org/2014/10/14/poodle.html
https://www.openssl.org/~bodo/ssl-poodle.pdf
https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00",0e:ec:61:83:cd:4e,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,4.3,3.4,3.4,"Oct 14, 2014 12:00:00 IST",,"Oct 15, 2014 12:00:00 IST",Exploits are available,"Jun 23, 2023 12:00:00 IST",,remote,1.26,Lab2,BU1
1124,1124,79638,CVE-2014-6321,AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,High,172.168.20.13,TCP,3389,MS14-066: Vulnerability in Schannel Could Allow Remote Code Execution (2992611) (uncredentialed check),The remote Windows host is affected by a remote code execution vulnerability.,"The remote Windows host is affected by a remote code execution vulnerability due to improper processing of packets by the Secure Channel (Schannel) security package. An attacker can exploit this issue by sending specially crafted packets to a Windows server.

Note that this plugin sends a client Certificate TLS handshake message followed by a CertificateVerify message. Some Windows hosts will close the connection upon receiving a client certificate for which it did not ask for with a CertificateRequest message. In this case, the plugin cannot proceed to detect the vulnerability as the CertificateVerify message cannot be sent.","Microsoft has released a set of patches for Windows 2003, Vista, 2008, 7, 2008 R2, 8, 2012, 8.1, and 2012 R2.",http://www.nessus.org/u?64e97902,0e:13:81:83:8e:6b,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Critical,10,8.8,8.3,"Nov 11, 2014 12:00:00 IST","Nov 11, 2014 12:00:00 IST","Dec 1, 2014 12:00:00 IST",Exploits are available,"Feb 12, 2025 12:00:00 IST",Core Impact,remote,1.221,Lab2,BU1
1125,1125,84502,,,Info,172.168.20.13,TCP,443,HSTS Missing From HTTPS Server,The remote web server is not enforcing HSTS.,"The remote HTTPS server is not enforcing HTTP Strict Transport Security (HSTS). HSTS is an optional response header that can be configured on the server to instruct the browser to only communicate via HTTPS. The lack of HSTS allows downgrade attacks, SSL-stripping man-in-the-middle attacks, and weakens cookie-hijacking protections.",Configure the remote web server to use HSTS.,https://tools.ietf.org/html/rfc6797,c8:5d:95:af:42:2b,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jul 2, 2015 12:00:00 IST",,"Aug 9, 2024 12:00:00 IST",,remote,1.7,Lab2,BU1
1126,1126,86420,,,Info,172.168.20.13,TCP,0,Ethernet MAC Addresses,This plugin gathers MAC addresses from various sources and consolidates them into a list.,"This plugin gathers MAC addresses discovered from both remote probing of the host (e.g. SNMP and Netbios) and from running local checks (e.g. ifconfig). It then consolidates the MAC addresses into a single, unique, and uniform list.",,,00:e0:8d:93:eb:89,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 16, 2015 12:00:00 IST",,"May 13, 2020 12:00:00 IST",,combined,1.6,Lab2,BU1
1127,1127,90510,CVE-2016-0128,AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,Medium,172.168.20.13,TCP,49176,MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock) (uncredentialed check),The remote Windows host is affected by an elevation of privilege vulnerability.,"The remote Windows host is affected by an elevation of privilege vulnerability in the Security Account Manager (SAM) and Local Security Authority (Domain Policy) (LSAD) protocols due to improper authentication level negotiation over Remote Procedure Call (RPC) channels. A man-in-the-middle attacker able to intercept communications between a client and a server hosting a SAM database can exploit this to force the authentication level to downgrade, allowing the attacker to impersonate an authenticated user and access the SAM database.","Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 2012, 8.1, RT 8.1, 2012 R2, and 10.","http://www.nessus.org/u?52ade1e9
http://badlock.org/",e9:a8:ef:e7:95:0a,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5.8,6.8,4.3,"Mar 23, 2016 12:00:00 IST","Apr 12, 2016 12:00:00 IST","Apr 13, 2016 12:00:00 IST",No known exploits are available,"Jul 23, 2019 12:00:00 IST",,remote,1.9,Lab2,BU1
1128,1128,91572,CVE-2016-2107,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,Medium,172.168.20.13,TCP,636,OpenSSL AES-NI Padding Oracle MitM Information Disclosure,It was possible to obtain sensitive information from the remote host with TLS-enabled services.,"The remote host is affected by a man-in-the-middle (MitM) information disclosure vulnerability due to an error in the implementation of ciphersuites that use AES in CBC mode with HMAC-SHA1 or HMAC-SHA256.
The implementation is specially written to use the AES acceleration available in x86/amd64 processors (AES-NI). The error messages returned by the server allow allow a man-in-the-middle attacker to conduct a padding oracle attack, resulting in the ability to decrypt network traffic.",Upgrade to OpenSSL version 1.0.1t / 1.0.2h or later.,"https://blog.filippo.io/luckyminus20/
http://www.nessus.org/u?7647e9f0
https://www.openssl.org/news/secadv/20160503.txt",b0:ed:a6:fb:24:ec,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Low,2.6,5.9,2,"May 3, 2016 12:00:00 IST","May 3, 2016 12:00:00 IST","Jun 13, 2016 12:00:00 IST",Exploits are available,"Feb 11, 2025 12:00:00 IST",,remote,1.2,Lab2,BU1
1129,1129,95468,"CVE-2016-7459,CVE-2016-7460",AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H/E:U/RL:O/RC:C,Critical,172.168.20.13,TCP,443,VMware vCenter Server 5.5.x < 5.5u3e / 6.0.x < 6.0u2a Multiple XXE Vulnerabilities (VMSA-2016-0022),A virtualization management application installed on the remote host is affected by multiple XML external entity (XXE) vulnerabilities.,"The version of VMware vCenter Server installed on the remote host is 5.5.x prior to 5.5u3e or 6.0.x prior to 6.0u2a. It is, therefore, affected by multiple XML external entity (XXE) vulnerabilities :

  - Multiple XML external entity (XXE) vulnerabilities exist     in the Log Browser, the Distributed Switch setup, and     the Content Library due to an incorrectly configured XML     parser accepting XML external entities from an untrusted     source. An authenticated, remote attacker can exploit     this, via specially crafted XML data, to disclose the     contents of arbitrary files. (CVE-2016-7459)

  - An XML external entity (XXE) vulnerability exists in the     Single Sign-On functionality due to an incorrectly     configured XML parser accepting XML external entities     from an untrusted source. An unauthenticated, remote     attacker can exploit this, via specially crafted XML     data, to disclose the contents of arbitrary files or     cause a denial of service condition. (CVE-2016-7460)",Upgrade to VMware vCenter Server version 5.5.u3e (5.5.0 build-4180646) / 6.0u2a (6.0.0 build-4541947) or later.,https://www.vmware.com/security/advisories/VMSA-2016-0022.html,4d:74:36:f0:d9:4f,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.4,9.1,4.7,"Nov 22, 2016 12:00:00 IST","Nov 22, 2016 12:00:00 IST","Dec 2, 2016 12:00:00 IST",No known exploits are available,"Nov 13, 2019 12:00:00 IST",,remote,1.8,Lab2,BU1
1130,1130,96982,,,Info,172.168.20.13,TCP,445,Server Message Block (SMB) Protocol Version 1 Enabled (uncredentialed check),The remote Windows host supports the SMBv1 protocol.,"The remote Windows host supports Server Message Block Protocol version 1 (SMBv1). Microsoft recommends that users discontinue the use of SMBv1 due to the lack of security features that were included in later SMB versions. Additionally, the Shadow Brokers group reportedly has an exploit that affects SMB; however, it is unknown if the exploit affects SMBv1 or another version. In response to this, US-CERT recommends that users disable SMBv1 per SMB best practices to mitigate these potential issues.","Disable SMBv1 according to the vendor instructions in Microsoft KB2696547. Additionally, block SMB directly by blocking TCP port 445 on all network boundary devices. For SMB over the NetBIOS API, block TCP ports 137 / 139 and UDP ports 137 / 138 on all network boundary devices.","https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/
https://support.microsoft.com/en-us/help/2696547/how-to-detect-enable-and-disable-smbv1-smbv2-and-smbv3-in-windows-and
http://www.nessus.org/u?8dcab5e4
http://www.nessus.org/u?234f8ef8
http://www.nessus.org/u?4c7e0cf3",ff:79:d3:29:ec:93,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 3, 2017 12:00:00 IST",,"Sep 22, 2020 12:00:00 IST",,remote,1.7,Lab2,BU1
1131,1131,99475,CVE-2017-5641,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,Critical,172.168.20.13,TCP,443,VMware vCenter Server 6.0.x < 6.0u3b / 6.5.x < 6.5c BlazeDS AMF3 RCE (VMSA-2017-0007),A virtualization management application installed on the remote host is affected by a remote code execution vulnerability.,"The version of VMware vCenter Server installed on the remote host is 6.0.x prior to 6.0u3b or 6.5.x prior to 6.5c. It is, therefore, affected by a flaw in FlexBlazeDS when processing AMF3 messages due to allowing the instantiation of arbitrary classes when deserializing objects. An unauthenticated, remote attacker can exploit this, by sending a specially crafted Java object, to execute arbitrary code.","Upgrade to VMware vCenter Server version 6.0u3b (6.0.0 build-5326177) / 6.0u3b on Windows (6.0.0 build-5318198) / 6.5.0c (6.5.0 build-5318112) or later. Alternatively, apply the vendor-supplied workaround.","https://www.vmware.com/security/advisories/VMSA-2017-0007.html
http://www.nessus.org/u?1bb48b81
http://www.nessus.org/u?f0a01429
https://codewhitesec.blogspot.com/2017/04/amf.html",6f:94:09:95:90:60,Yes,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,High,7.5,9.8,5.9,"Apr 4, 2017 12:00:00 IST","Apr 13, 2017 12:00:00 IST","Apr 19, 2017 12:00:00 IST",Exploits are available,"Nov 13, 2019 12:00:00 IST",,remote,1.7,Lab2,BU1
1132,1132,100871,,,Info,172.168.20.13,TCP,445,Microsoft Windows SMB Versions Supported (remote check),It was possible to obtain information about the version of SMB running on the remote host.,"Nessus was able to obtain the version of SMB running on the remote host by sending an authentication request to port 139 or 445.

Note that this plugin is a remote check and does not work on agents.",,,24:4c:c9:da:93:80,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 19, 2017 12:00:00 IST",,"Nov 22, 2019 12:00:00 IST",,remote,1.2,Lab2,BU1
1133,1133,104654,"CVE-2017-4927,CVE-2017-4928",AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,High,172.168.20.13,TCP,443,VMware vCenter Server 5.5.x < 5.5u3f / 6.0.x < 6.0u3c / 6.5.x < 6.5u1 Multiple Vulnerabilities (VMSA-2017-0017),A virtualization management application installed on the remote host is affected by multiple vulnerabilities.,"The version of VMware vCenter Server installed on the remote host is 5.5.x prior to 5.5u3f, 6.0.x prior to 6.0u3c, or 6.5.x prior to 6.5u1. It is, therefore, affected by multiple vulnerabilities. See advisory for details.",Upgrade to VMware vCenter Server version 5.5.u3f (5.5.0 build-6516310) / 6.0u3c (6.0.0 build-7037393) / 6.5u1 (6.5.0 build-5973321) or later.,https://www.vmware.com/security/advisories/VMSA-2017-0017.html,ee:dd:8b:c7:6a:79,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5,7.5,3.7,"Nov 9, 2017 12:00:00 IST","Nov 9, 2017 12:00:00 IST","Nov 17, 2017 12:00:00 IST",No known exploits are available,"Nov 12, 2019 12:00:00 IST",,remote,1.8,Lab2,BU1
1134,1134,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,443,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,9b:5c:30:db:09:f1,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1135,1135,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,636,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,1c:ad:f9:e6:16:a0,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1136,1136,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,1433,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,fa:04:1b:bb:20:d8,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1137,1137,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,1514,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,89:43:39:53:ef:bd,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
1138,1138,104743,,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,Medium,172.168.20.13,TCP,3389,TLS Version 1.0 Protocol Detection,The remote service encrypts traffic using an older version of TLS.,"The remote service accepts connections encrypted using TLS 1.0. TLS 1.0 has a number of cryptographic design flaws. Modern implementations of TLS 1.0 mitigate these problems, but newer versions of TLS like 1.2 and 1.3 are designed against these flaws and should be used whenever possible.

As of March 31, 2020, Endpoints that aren’t enabled for TLS 1.2 and higher will no longer function properly with major web browsers and major vendors.

PCI DSS v3.2 requires that TLS 1.0 be disabled entirely by June 30, 2018, except for POS POI terminals (and the SSL/TLS termination points to which they connect) that can be verified as not being susceptible to any known exploits.","Enable support for TLS 1.2 and 1.3, and disable support for TLS 1.0.",https://tools.ietf.org/html/draft-ietf-tls-oldversions-deprecate-00,f1:9d:f5:9e:fd:77,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,6.1,6.5,,,,"Nov 22, 2017 12:00:00 IST",,"Apr 19, 2023 12:00:00 IST",,remote,1.1,Lab2,BU1
